id,text,label,mode
etzxEpPuc6I_19,ive seen people get shot in the eye you know and that would be it but people getting shot in the eye and then the they heads explode and then some dude get his torso cut open and and some dudes hanging out of the car his head got blown off and freaking people are flying and jumping,-0.5,test
f9O3YtZ2VfI_1,what whatever the name is too long,-1.2,test
f9O3YtZ2VfI_2,its a very interesting idea,1.25,test
f9O3YtZ2VfI_3,and its they looked like it had a good core,0.6,test
f9O3YtZ2VfI_4,but hm it just too many problems with it,-2.4,test
f9O3YtZ2VfI_5,the first problem is that its all told in flashback from a point just before katrina hits new orleans,-1.8,test
f9O3YtZ2VfI_6,i didnt need any of that crap,-2.6,test
f9O3YtZ2VfI_7,i dont need it all told in flashback,-1.2,test
f9O3YtZ2VfI_8,i dont need the added element of katrina,-1.8,test
f9O3YtZ2VfI_9,it dosent it just its too much crap in here,-2.2,test
f9O3YtZ2VfI_10,the the movies is too long,-2.0,test
f9O3YtZ2VfI_11,they just need to cut that out,-0.8,test
f9O3YtZ2VfI_12,another thing is we dont need his entire life,-1.8,test
f9O3YtZ2VfI_13,th we do not need the entire span birth to death,-1.6,test
f9O3YtZ2VfI_14,just give me a nice interesting choke,1.2,test
f9O3YtZ2VfI_15,and scale it down on like two hours,-1.2,test
f9O3YtZ2VfI_16,this also falls in to the trandy is very popular these days if you do a whole all of cgi um,-1.0,test
f9O3YtZ2VfI_17,of cgi um and if youre gonna do mostly cgi just make an animated movie,-2.0,test
f9O3YtZ2VfI_18,this looks like it just has a polyurethane coating on it,-1.0,test
f9O3YtZ2VfI_19,makes him look too too good,-0.6,test
f9O3YtZ2VfI_20,but dont get me wrong its not all bad,-0.4,test
f9O3YtZ2VfI_21,its got my two favorite acresses in it tilda swinton and cate blanchett,2.0,test
f9O3YtZ2VfI_22,like i said before is a very interesting idea,1.4,test
f9O3YtZ2VfI_23,and they did a lot of good things with it,1.6,test
f9O3YtZ2VfI_24,but its its like someone made you a kick ass sandwich but they put mayonnaise on it and you dont like mayonnaise and its not like tomato or lettuce where you can pick it off no its got it mayonnaise in its all over everything and now youre stuck with this kick ass sandwich that would be kick ass if it didnt have mayonnaise on it but it has mayonnaise on it or you go make another sandwich go make another sandwich,-2.6,test
f9O3YtZ2VfI_25,this movie is just not quite good enough,-1.4,test
f9O3YtZ2VfI_26,i really liked david finch,1.4,test
f9O3YtZ2VfI_27,i liked all the um i like the cast,1.6,test
f9O3YtZ2VfI_28,but and its a good story,1.2,test
f9O3YtZ2VfI_29,but clap huh its a pass,-2.0,test
f9O3YtZ2VfI_30,my neighbor probably thinks im crazy yelling about movies to a camera,-1.0,test
f_pcplsH_V0_1,so you better appreciate this review,0.25,test
f_pcplsH_V0_2,but to any of you who are i expect a thumbs up,1.4,test
f_pcplsH_V0_3,theyre back to you having two killers thankfully,0.8,test
f_pcplsH_V0_4,because it does make a lot more sense having the killer be able to be everywhere if theres two of them,0.5,test
f_pcplsH_V0_5,hmph my overall opinion of the results of this process are its better than scream 3 and,1.2,test
f_pcplsH_V0_6,3 and actually is better than scream 2 a,1.6,test
f_pcplsH_V0_7,2 a lot of people dont like scream 2 i,0.0,test
f_pcplsH_V0_8,2 i think its highly underrated,0.8,test
f_pcplsH_V0_9,i hated scream 3 but,-2.4,test
f_pcplsH_V0_10,scream 3 but i think this one did beat scream 2 now,1.2,test
f_pcplsH_V0_11,now i didnt really like the first hour that much though,-0.4,test
f_pcplsH_V0_12,im sure you all remember the stab movies that were based on the scream movies or the experiences of sidney in universe so that people could comment on the killers reenacting the movies or following up the movies well in the first hour those become way way way too much of a plot point basically,-0.8,test
f_pcplsH_V0_13,i think xxx i want to see it,1.6,test
f_pcplsH_V0_14,but it actually basically makes the characters congition not just of the genre within which they are in but of their own franchise to a ridiculous extent,-1.0,test
f_pcplsH_V0_15,im just kinda like no this is going to far,-1.0,test
fvVhgmXxadc_1,it only had the potential to be a film that was both provking and action packed,-0.4,test
fvVhgmXxadc_2,but unfortunately its just an ugly wild violent unvolving and sadistic exercise,-2.8,test
fvVhgmXxadc_3,that i got very little joy out of,-2.2,test
fvVhgmXxadc_4,in fact i got mostly pain out of it,-2.8,test
fvVhgmXxadc_5,thats pretty heavily inferred in the opening sequence,0.0,test
fvVhgmXxadc_6,when she gets there is forced to not only be trapped in the vocation that she obviously doesnt wanna be in,-0.2,test
fvVhgmXxadc_7,now it also takes so really creepy xxxof the fact that emily browning in this movie looks like shes underage,-1.0,test
fvVhgmXxadc_8,but i dont know,-0.5,test
fvVhgmXxadc_9,that kind of looks like video game in a certain wayin fact,-0.4,test
fvVhgmXxadc_10,the first time she goes in it looks like a japanese temple,0.0,test
fvVhgmXxadc_11,and later time she goes like a world war ii battlefield um castle this kind of pulled out of lord of the rings,-0.2,test
fvVhgmXxadc_12,whats in her mind within her mind in a way its kind of like inception in that wayits kind,0.0,test
fvVhgmXxadc_13,of playing with the idea whats real whats not what the matrix films did,0.2,test
fvVhgmXxadc_14,although actually the best comparison this is this film would actually be something like pans labyrinth,0.0,test
iiK8YX8oH1E_1,its one of those romantic comedies that we all dread,-2.6,test
iiK8YX8oH1E_2,now the real star of something borrowed is ginnifer goodwin,1.2,test
iiK8YX8oH1E_3,kind of yells and screams through the whole movie,-1.25,test
iiK8YX8oH1E_4,and if you can tolerate her the rest of the movie isnt any batter,-2.0,test
iiK8YX8oH1E_5,um it kind of follows the path of my best friends wedding 1997 julia roberts movie except it takes thirty minutes longer to deviate from the scripts of my best friends wedding,-0.4,test
iiK8YX8oH1E_6,there are some funny moments,0.2,test
iiK8YX8oH1E_7,but mostly its just kate hudson being very annoying,-1.6,test
iiK8YX8oH1E_8,and i think its predictable up an to a point,-1.0,test
iiK8YX8oH1E_9,i think with with these kind of movies we kind of predict,0.4,test
iiK8YX8oH1E_10,and we second guess ourselves,0.0,test
iiK8YX8oH1E_11,so i will give it points for not being exactly like my best friends wedding even at the trailer sets it up that way,1.0,test
iiK8YX8oH1E_12,ginnifer goodwin is fun to watch,1.8,test
iiK8YX8oH1E_13,but i dont think shes leading material,-2.0,test
iiK8YX8oH1E_14,and like i said kate hudson couldnt be more annoying here,-1.2,test
iiK8YX8oH1E_15,if there is any silverlining in this movie its john krasinski,0.6,test
iiK8YX8oH1E_16,who i dont usually like,0.0,test
iiK8YX8oH1E_17,but he has some of the funniest scenes in this movie,1.6,test
iiK8YX8oH1E_18,he seems to be the only realistic character here,-1.0,test
jUzDDGyPkXU_1,the action is fucking awesome,2.8,test
jUzDDGyPkXU_2,the action is really really well directed,2.6,test
jUzDDGyPkXU_3,its very reminscent of district 9,0.0,test
jUzDDGyPkXU_4,like someone watched the third act of district 9 a bunch of times like lets make this into an entire movie itll be awesome and thats pretty much what they did here,-1.6,test
jUzDDGyPkXU_5,but it didnt turn out quite nearly as awesome as that movie did,-1.2,test
jUzDDGyPkXU_6,in fact this movie isnt even on the same level as district 9 nor is it um for uh black hawk down which people are comparing it to,-1.6,test
jUzDDGyPkXU_7,i didnt really see a comparison to black hawk down until like the very very end,-0.6,test
jUzDDGyPkXU_8,but nevertheless another really cool thing about this movie,1.8,test
jUzDDGyPkXU_9,the aliens are really awesome,2.8,test
jUzDDGyPkXU_10,they designed the aliens in a really cool unique way to make them like biotic but also mechanical,2.4,test
jUzDDGyPkXU_11,and they have really cool technology thats really interesting to watch like make them blow up shit and you know,2.4,test
jUzDDGyPkXU_12,and they always like pull out something new,0.5,test
jUzDDGyPkXU_13,but its not always quite explained you know like everything about the aliens,-0.6,test
jUzDDGyPkXU_14,but they give you a good amount of information about them,0.8,test
jUzDDGyPkXU_15,like enough that it actually is a good reason why they why theyre attacking,1.3333334,test
jUzDDGyPkXU_16,and it keeps your interests in the action scenes at least during this movie,1.2,test
jUzDDGyPkXU_17,uh the dialogue is terrible,-2.8,test
jUzDDGyPkXU_18,there is no good dialogue,-2.4,test
jUzDDGyPkXU_19,nothing in this movie is cleverly written,2.2,test
jUzDDGyPkXU_20,everything they say just sounds so fucking stupid,-2.2,test
jUzDDGyPkXU_21,the only actor who can really sell their lines is erin eckart,-1.0,test
jUzDDGyPkXU_22,there are moments where he says something youre like that just sounded dumb as hell,-2.4,test
jUzDDGyPkXU_23,but he totally sells it,1.2,test
jUzDDGyPkXU_24,but i kinda would have read that been like hm i mean schwarzanegger never said anything really that badass in his movies,-1.0,test
jUzDDGyPkXU_25,but arite and moving on theres no character development in this movie none,-2.0,test
jUzDDGyPkXU_26,well i can tell you right now i dont remember the names of any characters none of them were memborable and,-2.0,test
jUzDDGyPkXU_27,and they were all just really bland and forgettable,-2.0,test
k5Y_838nuGo_1,which i was not excited to see,-1.6,test
k5Y_838nuGo_2,and it actually surprised me,1.2,test
k5Y_838nuGo_3,and i have to admit i i like shrek i do,0.8,test
k5Y_838nuGo_4,i like the first two shreks quite a bit,1.0,test
k5Y_838nuGo_5,um theyve become quite a bit overrated,-1.3333334,test
k5Y_838nuGo_6,but the first two were pretty excellent,2.0,test
k5Y_838nuGo_7,the third one was a piece of crap,-2.4,test
k5Y_838nuGo_8,and thats why i was not excited about the fourth one,-1.4,test
k5Y_838nuGo_9,um which actually was really good,1.8,test
k5Y_838nuGo_10,i did like the fourth one quite a bit,2.0,test
k5Y_838nuGo_11,um i i did enjoy it,0.5,test
k5Y_838nuGo_12,it reminded me of the first one had the same kind of vibe like the first one,0.2,test
k5Y_838nuGo_13,and it just was better,0.6,test
k5Y_838nuGo_14,maybe its the baby ogres maybe bringing in the baby ogres really brought it down,-1.8,test
k5Y_838nuGo_15,coz the first two were great and they brought in the kids and it made it more kiddy friendly movie,-0.8,test
k5Y_838nuGo_16,the first two were kid movies,0.25,test
k5Y_838nuGo_17,but they were had adult humour i,0.8,test
k5Y_838nuGo_18,humour i though that adults would appreciate,0.4,test
k5Y_838nuGo_19,and would go over the kids heads and this is what the fourth one kind of has,-0.6,test
k5Y_838nuGo_20,the third one was more kid humour though,0.4,test
k5Y_838nuGo_21,it didnt have that much adult humour in it,-0.2,test
k5Y_838nuGo_22,um yeah the fourth one it does have kid humour definatelly its,0.4,test
k5Y_838nuGo_23,humour definatelly its a kids movie,-0.2,test
k5Y_838nuGo_24,but it does have some adult humour those,0.6,test
k5Y_838nuGo_25,humour those are quote in this movie that sounded so dirty coming out,-0.2,test
k5Y_838nuGo_26,but it as great,2.0,test
k5Y_838nuGo_27,something about waffle hole am i the only one am i perverted not to think that that sounds dirty coz it totally does waffle hole,-0.8,test
k5Y_838nuGo_28,it had me laughing out loud,2.0,test
k5Y_838nuGo_29,and i dont think that many other people were laughing about it,-0.75,test
k5Y_838nuGo_30,um yeah its its better than the third one absolutely,1.6,test
k5Y_838nuGo_31,3d because my one of my cousins doesnt like the glasses,-1.0,test
lXPQBPVc5Cw_1,yes when you hear johnny depp you think uh this movie has to be good,0.2,test
lXPQBPVc5Cw_2,im not going to lie to you it wasnt good,-2.2,test
lXPQBPVc5Cw_3,it was really boring to me,-2.4,test
lXPQBPVc5Cw_4,chuckling i mean and i dont actually go and im not being biased because i dont really go for the animated type films,-1.2,test
lXPQBPVc5Cw_5,i go for like the more oldies type type films i guess like the older pixar films like toy story and all that stuff,-1.0,test
lXPQBPVc5Cw_6,um but this one was uh i dont know i mean the story was there but sigh i dont know,-1.4,test
lXPQBPVc5Cw_7,laughing you know a movies terrible when a person trying to review it doesnt even know what to say but i dont know this movie was,-2.8,test
lXPQBPVc5Cw_8,uh johnny depp doing the voice was fantastic,2.6,test
lXPQBPVc5Cw_9,but it was just it was like im not gonna even lie to you guys i fell asleep around the middle of it and woke up like what just happened,-2.6,test
lXPQBPVc5Cw_10,um its one of those movies where most of the funny parts are in the commercial you know youve seen the commercial so many times that that part isnt even funny anymore and then youre wondering where the hell is the rest of it,-2.2,test
lXPQBPVc5Cw_11,it wasnt there,-1.8,test
lXPQBPVc5Cw_12,it just wasnt it di did not work for me,-2.0,test
lXPQBPVc5Cw_13,the voice acting was phenomenal,2.8,test
lXPQBPVc5Cw_14,but the the actual story line was just terrible,-2.2,test
lXPQBPVc5Cw_15,it was so bad i just did not enjoy it,-2.8,test
lXPQBPVc5Cw_16,uh i will i will actually say this right now it was a good waste of like 12 im,0.2,test
lXPQBPVc5Cw_17,12 im not even kidding i went with a bunch of friends and a movies supposed to be ten times better when youre with a bunch of friends,-1.8,test
lXPQBPVc5Cw_18,and uh my friend next to me fell asleep,-1.4,test
lXPQBPVc5Cw_19,and the two others were just bored,-1.8,test
lXPQBPVc5Cw_20,um yeah so we were out for most of it we were talking about i was texting i just like i had absolutely the film had no draw to me,-1.8,test
lXPQBPVc5Cw_21,the beginning started off great with a couple good jokes,1.8,test
lXPQBPVc5Cw_22,and really funny uh animation stuff it was great really funny,2.6,test
lXPQBPVc5Cw_23,um and then towards the middle it was like what is going on,-2.4,test
lXPQBPVc5Cw_24,like i dont understand,-1.4,test
lXPQBPVc5Cw_25,like i i actually felt myself checking the time cuz i was like when is this movie going to end,-2.4,test
lXPQBPVc5Cw_26,i do not wanna see any more of this,-2.8,test
lXPQBPVc5Cw_27,and i tell i couldnt get out of that movie theatre fast enough,-2.8,test
lXPQBPVc5Cw_28,um in general um the little kids seemed to like it that were in there,0.8,test
lXPQBPVc5Cw_29,but the adults were the adults that were actually attempting to watch it and the people who were my age as well were like what did i just see,-1.2,test
nbWiPyCm4g0_1,city 2 and let me tell you it surpassed itself,1.2,test
nbWiPyCm4g0_2,it reached the new hights of horrendous,-2.4,test
nbWiPyCm4g0_3,this movie isnt just bad its diabolical,-1.8,test
nbWiPyCm4g0_4,first let me just say i saw quite a few guys at the cinema who clearly been dragged there by the girlfriends and to those guys i say would you like me to sew your balls back on for you,-2.2,test
nbWiPyCm4g0_5,also if youre a streight man and you voluntarily willingly goo and see this film im gonna need you to light a candle say a prayer and ask yourself some questions,-1.4,test
nbWiPyCm4g0_6,this is really just a continuation of the first film,0.0,test
nbWiPyCm4g0_7,where the problem with that lies not entirely sure,-1.2,test
nbWiPyCm4g0_8,diddums let me see if i can rustle up some symphaty yeah ive got nothing,-2.2,test
nbWiPyCm4g0_9,i dont know if charlotte started on made me never want to have kids or never want to have rich friends,-1.4,test
nbWiPyCm4g0_10,miranda miranda was always one of the best characters,1.2,test
nzpVDcQ0ywM_1,and he really seems to be channeling michael bay in this movie,0.0,test
nzpVDcQ0ywM_2,the plot has the consistency of swiss cheese,-1.6,test
nzpVDcQ0ywM_3,and its really glossed over with lots of stunning special effects and big explosions,0.8,test
nzpVDcQ0ywM_4,sigh all in all its kind of a disappointment to any of us who grew up in the 80s and are used to the toys in the cartoon,-1.6,test
nzpVDcQ0ywM_5,i feel like it almost should have had a g rating,-0.4,test
nzpVDcQ0ywM_6,it was really kind of dumb down for us,-1.4,test
nzpVDcQ0ywM_7,and i hate to say that,-1.0,test
nzpVDcQ0ywM_8,i think you will really love this movie if you are 8 but,2.0,test
nzpVDcQ0ywM_9,8 but if you are a child who grew up in that time period youre not going to enjoy this movie very much,-2.2,test
nzpVDcQ0ywM_10,because they arent playing to you theyre playing to a new audience of kids who dont know anything about these characters in the first place,-1.0,test
nzpVDcQ0ywM_11,and all i can is hes a pretty average guy,0.0,test
nzpVDcQ0ywM_12,i dont really feel any emotional pull from him in this movie,-1.4,test
nzpVDcQ0ywM_13,marlon wayans kind of plays a watered down version of himself from other movies,-1.0,test
nzpVDcQ0ywM_14,he does some stereotypical things like talking uh about busting a cap while flying an airplane,0.2,test
nzpVDcQ0ywM_15,and hes pretty average too,-0.6,test
nzpVDcQ0ywM_16,the two women in this movie are particularly good looking,1.4,test
nzpVDcQ0ywM_17,and so thats pretty entertaining,1.6,test
nzpVDcQ0ywM_18,this is a really big movie for their careers because i havent really seen them in a lot of big movies,1.2,test
nzpVDcQ0ywM_19,and his performance is campy and comes off as an army cheerleader some of the time,-2.0,test
nzpVDcQ0ywM_20,he is average,0.2,test
nzpVDcQ0ywM_21,and its sh so short lived he barely needs to even be there,-1.4,test
nzpVDcQ0ywM_22,uh stormshadow is very cool,2.0,test
nzpVDcQ0ywM_23,his fight sequences are very neat,2.0,test
nzpVDcQ0ywM_24,and he delivers a lot of intensity,1.6,test
ob23OKe5a9Q_1,but it was a good movie,1.2,test
ob23OKe5a9Q_2,id give it three stars,1.0,test
ob23OKe5a9Q_3,only because it was very predictable very predictable,-1.2,test
ob23OKe5a9Q_4,but very predictable,-1.5,test
ob23OKe5a9Q_5,that um i guess the only other problem i had with it was that um the jokes were really cheesy,-1.8,test
ob23OKe5a9Q_6,i dont like cheesy jokes but cheesy jokes are most times funny cuz theyre really bad,0.0,test
ob23OKe5a9Q_7,so if thats the case then you should see this movie if you really like cheesy jokes predictable movies but other than that it was a perfect family movie,0.6,test
ob23OKe5a9Q_8,i would definitely take 8 or younger kids to that movie its a definite family movie,0.6,test
ob23OKe5a9Q_9,beyond this age the problem i had with the movie theatre is there were kids crying the whole time and whispering xxx does baby crying get on your nerves ever if it does wouldnt recommend going to this movie cuz theres a bunch of kids or sneak into a really late showing cuz i dont think kids are going to be out that late but thats the only problem i had with it,-1.4,test
ob23OKe5a9Q_10,other than that it was a good movie,1.25,test
ob23OKe5a9Q_11,it was cute you know the actors did a great job bringing the smurfs to life such as joe george lopez neil patrick harris katy perry and a fourth,0.8,test
ob23OKe5a9Q_12,it was a great movie and i loved it,2.8,test
ob23OKe5a9Q_13,but i had a few problems so i didnt love it i liked it,1.25,test
ob23OKe5a9Q_14,three stars for smurfs and stay smurfy everyone,0.8,test
pLTX3ipuDJI_1,nothing new is brought in those predator series no surprises no big twist no finish,-2.4,test
pLTX3ipuDJI_2,i like to tease some mystery and great plot what couldve been but than all is explained and disppeares ten minutes later its just a clear remake of predator from back in 1997 with the premise being almost identical,-1.8,test
pLTX3ipuDJI_3,althought what wasnt the same was the connection to each other which first movie had and this one not,-1.2,test
pLTX3ipuDJI_4,in the first run they were a team and they worked together and you see the personalites this movie just pops a group of different killers down together and lets them interact poorly,-2.2,test
pLTX3ipuDJI_5,you dont see any of the personalities when one dies you dont mourn over tham an you dont get an attachment to anybody,-2.0,test
pLTX3ipuDJI_6,of the acting nothing stands out a spectacular which is to be expected of the movie like this,-1.4,test
pLTX3ipuDJI_7,but nothing sucks either which gains the movie some points i guess,0.8,test
pLTX3ipuDJI_8,what disappointed me was that one of the most hyped actors in the movie was only in there for short amount of time,-2.0,test
pLTX3ipuDJI_9,and i know you cant hype a movie with an unknown actors so even if someone is in there for a few minutes you should hype them,0.0,test
pLTX3ipuDJI_10,but its just a little weak overall for me than we were looking forward to him and he was gone quickly,-1.6,test
pLTX3ipuDJI_11,although what it did do was interesting but i but it didnt make sense,0.6,test
pLTX3ipuDJI_12,he co laurence fishburne comes in and tells the characters things that only screen writers shouldve known about which gives a little more of f fony feel this whole thing,-2.0,test
pLTX3ipuDJI_13,just like one of the girls tells the exact story of the first movie,-1.4,test
pLTX3ipuDJI_14,its a pointless scene for the audience and the characters,-2.0,test
pLTX3ipuDJI_15,it dosent give an give any insight or help its just make them seem like she sa she saw the first movie,-1.4,test
pLTX3ipuDJI_16,in finale i would only recommend this movie for a rental non in theater because its a low grade sequal to the 87th version and only if you like the series,-1.6,test
phBUpBr1hSo_1,3 i went to this movie very very excited,1.4,test
phBUpBr1hSo_2,im a big transformers fan,2.2,test
phBUpBr1hSo_3,i think um the movies are phenomenal especially that first one,2.8,test
phBUpBr1hSo_4,um i dont think that this ove got as much buzz and as much um media attention and um word of mouth you know spreading around and stuff,-0.8,test
phBUpBr1hSo_5,um in interviews shia labeouf said that the second movie lacked um heart,-1.4,test
phBUpBr1hSo_6,and he said that this new one has a lot of heart um similar to the first one,1.6,test
phBUpBr1hSo_7,um after watching this movie i dont really think thats necessarily true um i think that the second movie and the third movie are very very similar um i think they tried to add a lot of heart,-1.0,test
phBUpBr1hSo_8,and it just seems like too much too fast i mean theyre already telling each other that love each other and talking about getting wedding rings spending the rest of their lives together they live together i mean its just way too much too fast they try to built their heart into it by you know him saying you know youre the only thing that matters in this world you know i dont care about myself you know coz she thinks hes doing crazy stuff sacrifizing his life in a then he does crazy stuff to save her and hes just like i love you you know just all the sappy blah blah stuff,-2.2,test
phBUpBr1hSo_9,theres too much too fast i mean we basically just get introduced to this character and you know right away um this is the first movie shes in and theyre already um you know um meant to be together forever and all that good slushy stuff,-2.0,test
phBUpBr1hSo_10,this movie seemed um a little long,-1.4,test
phBUpBr1hSo_11,i love my movies to be long,2.0,test
phBUpBr1hSo_12,i dont think a movie can ever be too long um you know i like you know the dark night was you know two hours and forty five minutes you know and titanic you know all those movies a avatar all those movies that you know three hours and you know thats fine by me i love long movies,1.8,test
phBUpBr1hSo_13,um im passionate about movies so thats fine,0.8,test
phBUpBr1hSo_14,but this one seemed long at some at some parts,-1.2,test
phBUpBr1hSo_15,some parts just kind of dragged on you kind of you know sit in the movie theater and this is a big action movie one of the biggest movies of the summer and you kind of just wanted to you know rest your head while watched um coz some of the sequences and some of the scenes were just kind of long,-2.2,test
phBUpBr1hSo_16,and you just kind of like ok lets get to it we know whats gonna happen lets go ahead and do it,-1.6,test
phBUpBr1hSo_17,um the action was great you know not too much not too little just um just enough action,2.0,test
phBUpBr1hSo_18,um the story was all right,0.8,test
phBUpBr1hSo_19,but pretty good script,2.0,test
phBUpBr1hSo_20,i dont think it was as good as the first one obviously i i think the first movie was just fantastic,-1.25,test
phBUpBr1hSo_21,um maybe im part with the second one maybe im little behind that but it was it was pretty good story,0.8,test
rnaNMUZpvvg_1,the verdict is stupid and a complete waste of money,-2.6,test
rnaNMUZpvvg_2,but it was a fun experience going,2.25,test
rnaNMUZpvvg_3,like i didnt expect it to be good,-0.8,test
rnaNMUZpvvg_4,but its just such a waste of money for them like when i see the movie thats obviously had a very big budget and it is like not even good it makes me angry coz im just like why are you wasting so much money,-2.4,test
rnaNMUZpvvg_5,it wasnt even holding my attention,-2.8,test
rnaNMUZpvvg_6,i could barely stay awake through the movie,-2.6,test
rnaNMUZpvvg_7,i honestly wanted the aliens to win,-0.4,test
rnaNMUZpvvg_8,all the characters were just so unlikable just,-1.6,test
rnaNMUZpvvg_9,just there was only one character the doctor he was the only person i even really cared about,-1.4,test
rnaNMUZpvvg_10,and even he was a douchebag all of them,-2.6,test
rnaNMUZpvvg_11,every single cowboy was just a complete douchebag and,-2.6,test
rnaNMUZpvvg_12,and there was just this little boy and he was the only person who wasnt a douchebag but,-1.0,test
rnaNMUZpvvg_13,but he wasnt even interesting,-2.0,test
rnaNMUZpvvg_14,but they gave him no no character like he had no character development whatsoeverhe was,-2.6,test
rnaNMUZpvvg_15,just like a plot device for this other guy to start acting like a father figure and he was just stupid but then he didnt even act like a father figure towards him,-1.6,test
rnaNMUZpvvg_16,but he was actually complete douchebag who,-1.8,test
rnaNMUZpvvg_17,why are you killing everyone,-1.6,test
rnaNMUZpvvg_18,it just some people were like oh hes so cool hes so awesome like youve never seen that in the movie this person who had amnesia just kills everybody even if its like but that was so unnecessary whay are,-2.2,test
rnaNMUZpvvg_19,you killing these people you dont even know whats going on like dude get over yourself,-1.4,test
rnaNMUZpvvg_20,he looked awesome while he did it but yeah ok so let all the girls who want all disagree with me coz they all think this is an amazing movie but they all think he was amazing because they were staring at daniel craig the whole time theyr going oh my gosh hes so hot,0.8,test
rnaNMUZpvvg_21,all the guys that went were pretty much on my page they were just like wow that was stupid wow,-2.6,test
rnaNMUZpvvg_22,i sat with the guys and we all try to stay awake through it um and kept falling asleep and then talk about how stupid it was,-2.2,test
tIrG4oNLFzE_1,now i am a huge huge fan of nicholas sparks,2.8,test
tIrG4oNLFzE_2,um the notebook is one of my favorite films,2.4,test
tIrG4oNLFzE_3,um i really enjoyed a walk to remember me and dear john,2.6,test
tIrG4oNLFzE_4,i really did enjoy as well wasnt too fond of the ending,1.4,test
tIrG4oNLFzE_5,so i went into this film having quite high expectations,0.4,test
tIrG4oNLFzE_6,i mean its a nicholas sparks book it must be good,1.25,test
tIrG4oNLFzE_7,but on the other hand i was really um wary of going,-1.4,test
tIrG4oNLFzE_8,like what to expect from miley cyrus um i mean shes only done the hannah montana franchise playing that one character which i think like 99 of the percent of the time her characters like so overboard shes so exaggerated so i really didnt know how she was going to handle this film,-1.2,test
tIrG4oNLFzE_9,straight away miley cyrus acting miley cyrus acting or lack of she had this same expression throughout the entire film,-1.0,test
tIrG4oNLFzE_10,it was like this like pouty like grumpy look,-1.8,test
tIrG4oNLFzE_11,and then maybe even when she was happy like she wouldnt frown her um frown her eyebrows but shed still be pouty but like yeah like that,-1.6,test
tIrG4oNLFzE_12,which just uh it really annoyed me,-2.6,test
tIrG4oNLFzE_13,like those tho those those moments in the film especially in the beginning where she would sit there stand there cross um with her arms crossed and just look out into the distance like just laughing with the same expression or shed look across the beach or shed look at her dad or shed look at her brother with the same expression and i was just like whatre you thinking i i dont understand what this characters doing,-2.0,test
tIrG4oNLFzE_14,like okay shes staring whats she thinking how does she feel i had no idea like it was the same expression for shock or for sadness or what i presumed shed be sad but it sigh it really bugged me,-2.4,test
tIrG4oNLFzE_15,but as an actor i really think especially an actor in the lead leading role you really should prepare for that role,-2.0,test
tIrG4oNLFzE_16,i was like how can you go into a film into a leading role and have no idea who your character is,-1.6,test
tIrG4oNLFzE_17,smacking so thats probably why she just laughinglooked the same in every single scene there was probably about two scenes that i actually thought yea she this is her acting this is good she can do this,-0.4,test
tIrG4oNLFzE_18,but then those two moments just got ruined by the rest of an hour and a half of her being pouty,-2.2,test
tStelxIAHjw_1,um ronny wanted to know what was the last movie we saw in theatres and to give a review for it,0.0,test
tStelxIAHjw_2,um i think the last movie i saw in theatres was toy story 3 and i hated it,-2.0,test
tStelxIAHjw_3,i really did,0.5,test
tStelxIAHjw_4,i think im getting to that point where im just not entertained by disney pixar movies anymore because i couldnt stand up,-2.8,test
tStelxIAHjw_5,and i really hated cars,-2.2,test
tStelxIAHjw_6,i liked finding nemo,1.6,test
tStelxIAHjw_7,and i liked wally,1.4,test
tStelxIAHjw_8,i didnt think it was funny,-2.0,test
tStelxIAHjw_9,i didnt think it was cute,-1.4,test
tStelxIAHjw_10,i didnt think it was sad,-0.4,test
tStelxIAHjw_11,i just hated it,-2.8,test
tStelxIAHjw_12,like seriously,-1.0,test
tStelxIAHjw_13,two out of five stars,-1.6,test
tStelxIAHjw_14,i guess im just over it,-1.8,test
tStelxIAHjw_15,i kind of have a um artistic video up on my main channel,0.4,test
tStelxIAHjw_16,i love you guys,0.8,test
tmZoasNr4rU_1,um id like to quickly talk about machete,0.0,test
tmZoasNr4rU_2,im sorry and disappointed to say this i didnt like it,-2.0,test
tmZoasNr4rU_3,i couldnt get into it,-2.0,test
tmZoasNr4rU_4,i know it its not meant to be taken seriously maybe 70s exploitation movies are more cheesy than machete,-0.8,test
tmZoasNr4rU_5,and maybe planet terror im im not sure im just,-0.8,test
tmZoasNr4rU_6,sound of cars the action and humor were mostly flat,-1.8,test
tmZoasNr4rU_7,i i cant explain why the humor was was mostly flat because a few or several jokes actually felt they they they actually felt felt funny,-1.0,test
tmZoasNr4rU_8,but but i just did didnt laugh,-2.0,test
tmZoasNr4rU_9,sigh it probably would have helped if i went with with someone if at least one other one other person went with me,-0.6,test
tmZoasNr4rU_10,smacking lips maybe only 5 jokes made me laugh,-1.8,test
tmZoasNr4rU_11,and uh although like i like dark humor,-0.6,test
tmZoasNr4rU_12,but i just couldnt find it funny,-2.2,test
tmZoasNr4rU_13,no i i i guess so i mean its its it wasnt annoying,-0.8,test
tmZoasNr4rU_14,it it it was just there i i i i wasnt i wasnt amused,-2.0,test
tmZoasNr4rU_15,maybe a lot more than the expendables but,0.25,test
tmZoasNr4rU_16,expendables but i feel that the movie wasnt really concerned with being exciting,-1.4,test
tmZoasNr4rU_17,the action feels that its um it its its pretty much just uh quick cut or slash blood scream you know lip smacking fffflat shit,-1.4,test
